query_id,query,source_filter,mode,rank,result_key,doc_id,parent_id,source,title,content_preview,relevance_score,query_latency_ms
drive_02,What is the Project Orion pilot status?,google_drive,semantic,2,00328d01f2e876dd5d19b6fef3d5bad2,00328d01f2e876dd5d19b6fef3d5bad2,drive:e53ae7b4e9fa41c5eaf453c012c53d71,google_drive,06 Project Orion Risk Register,"# Project Orion Risk Register # Review date 27 August 2026 | Risk owner: Daniel Kim # Current priority risks R-07: permission metadata may become stale after Drive folder moves; likelihood medium, impact high. R-11: scanned PDFs may produce empty text; likelihood high, impact medium. R-15: hybrid ranking weights may over-favor dense results; likeli...",0.5491769828778978,37.78
drive_02,What is the Project Orion pilot status?,google_drive,semantic,3,03e1c6a0b65548b7895c1912f78a9cbf,03e1c6a0b65548b7895c1912f78a9cbf,drive:df23baedd6518561f688601f790d2227,google_drive,07 Project Orion Executive Overview,# Project Orion # Enterprise search pilot | Executive overview # NOVASPHERE | SYNTHETIC TEST DATA # 01 Why Orion Employees lose time searching across Drive and Slack. Orion unifies approved content through one hybrid search experience. # Project Orion | Internal synthetic corpus # 02 Pilot scope # Sources: Google Drive and Slack # Ingestion: Airbyt...,0.5471997785605676,37.78
drive_02,What is the Project Orion pilot status?,google_drive,semantic,4,8c9052f6a10d85909ea5f3f19056aa0b,8c9052f6a10d85909ea5f3f19056aa0b,drive:8b951d029006bb4fa10fbcfd958abf6e,google_drive,01 Project Orion Implementation Plan,# Project Orion Implementation Plan # NovaSphere Enterprise Search Program | Version 1.3 | 18 August 2026 # Executive summary Project Orion connects Google Drive and Slack content to a Vespa-based hybrid search service. Airbyte is the ingestion medium for Google Drive. The production pilot begins 8 September 2026 and is owned by Priya Nair. The pil...,0.5386999158212827,37.78
drive_02,What is the Project Orion pilot status?,google_drive,semantic,5,6da996c20f71fc7a181dcc0564128624,6da996c20f71fc7a181dcc0564128624,drive:9c86650d9fc7bfca942b0ba5ce5b1348,google_drive,03 Search Relevance Evaluation Guide,"# Search Relevance Evaluation Guide # Evaluation protocol | Benchmark set: ORION-QA-60 # Evaluation overview Evaluation is added after ingestion and retrieval are working, but the benchmark questions should be prepared before tuning. ORION-QA-60 contains 60 synthetic queries: 25 keyword, 25 semantic, and 10 cross-document questions. # Primary metri...",0.5379882889531163,37.78
drive_02,What is the Project Orion pilot status?,google_drive,hybrid,1,8060746ddc10fb06353168ddbcec09d7,8060746ddc10fb06353168ddbcec09d7,drive:374f88d3618e49b5c94c56402e83ce70,google_drive,09 Pilot Status and Decisions,# Pilot Status & Decisions Steering committee update | 2 September 2026 # NOVASPHERE | SYNTHETIC TEST DATA # 01 Progress # Connector configuration: complete # Schema and chunking: complete # Evaluation benchmark: in progress Executive demo: planned # Project Orion | Internal synthetic corpus # 02 Top risks # R-07 stale permissions after folder move...,1.334731199611303,58.42
drive_02,What is the Project Orion pilot status?,google_drive,hybrid,2,03e1c6a0b65548b7895c1912f78a9cbf,03e1c6a0b65548b7895c1912f78a9cbf,drive:df23baedd6518561f688601f790d2227,google_drive,07 Project Orion Executive Overview,# Project Orion # Enterprise search pilot | Executive overview # NOVASPHERE | SYNTHETIC TEST DATA # 01 Why Orion Employees lose time searching across Drive and Slack. Orion unifies approved content through one hybrid search experience. # Project Orion | Internal synthetic corpus # 02 Pilot scope # Sources: Google Drive and Slack # Ingestion: Airbyt...,1.2841965358446423,58.42
drive_02,What is the Project Orion pilot status?,google_drive,hybrid,3,8c9052f6a10d85909ea5f3f19056aa0b,8c9052f6a10d85909ea5f3f19056aa0b,drive:8b951d029006bb4fa10fbcfd958abf6e,google_drive,01 Project Orion Implementation Plan,# Project Orion Implementation Plan # NovaSphere Enterprise Search Program | Version 1.3 | 18 August 2026 # Executive summary Project Orion connects Google Drive and Slack content to a Vespa-based hybrid search service. Airbyte is the ingestion medium for Google Drive. The production pilot begins 8 September 2026 and is owned by Priya Nair. The pil...,1.213062484876525,58.42
drive_02,What is the Project Orion pilot status?,google_drive,hybrid,4,00328d01f2e876dd5d19b6fef3d5bad2,00328d01f2e876dd5d19b6fef3d5bad2,drive:e53ae7b4e9fa41c5eaf453c012c53d71,google_drive,06 Project Orion Risk Register,"# Project Orion Risk Register # Review date 27 August 2026 | Risk owner: Daniel Kim # Current priority risks R-07: permission metadata may become stale after Drive folder moves; likelihood medium, impact high. R-11: scanned PDFs may produce empty text; likelihood high, impact medium. R-15: hybrid ranking weights may over-favor dense results; likeli...",1.168524544520969,58.42
drive_02,What is the Project Orion pilot status?,google_drive,hybrid,5,6da996c20f71fc7a181dcc0564128624,6da996c20f71fc7a181dcc0564128624,drive:9c86650d9fc7bfca942b0ba5ce5b1348,google_drive,03 Search Relevance Evaluation Guide,"# Search Relevance Evaluation Guide # Evaluation protocol | Benchmark set: ORION-QA-60 # Evaluation overview Evaluation is added after ingestion and retrieval are working, but the benchmark questions should be prepared before tuning. ORION-QA-60 contains 60 synthetic queries: 25 keyword, 25 semantic, and 10 cross-document questions. # Primary metri...",0.9845559832306007,58.42
drive_03,What risks were identified for Project Orion?,google_drive,bm25,1,00328d01f2e876dd5d19b6fef3d5bad2,00328d01f2e876dd5d19b6fef3d5bad2,drive:e53ae7b4e9fa41c5eaf453c012c53d71,google_drive,06 Project Orion Risk Register,"# Project Orion Risk Register # Review date 27 August 2026 | Risk owner: Daniel Kim # Current priority risks R-07: permission metadata may become stale after Drive folder moves; likelihood medium, impact high. R-11: scanned PDFs may produce empty text; likelihood high, impact medium. R-15: hybrid ranking weights may over-favor dense results; likeli...",10.452736840247884,35.01
drive_03,What risks were identified for Project Orion?,google_drive,bm25,2,03e1c6a0b65548b7895c1912f78a9cbf,03e1c6a0b65548b7895c1912f78a9cbf,drive:df23baedd6518561f688601f790d2227,google_drive,07 Project Orion Executive Overview,# Project Orion # Enterprise search pilot | Executive overview # NOVASPHERE | SYNTHETIC TEST DATA # 01 Why Orion Employees lose time searching across Drive and Slack. Orion unifies approved content through one hybrid search experience. # Project Orion | Internal synthetic corpus # 02 Pilot scope # Sources: Google Drive and Slack # Ingestion: Airbyt...,8.701827769911395,35.01
drive_03,What risks were identified for Project Orion?,google_drive,bm25,3,8c9052f6a10d85909ea5f3f19056aa0b,8c9052f6a10d85909ea5f3f19056aa0b,drive:8b951d029006bb4fa10fbcfd958abf6e,google_drive,01 Project Orion Implementation Plan,# Project Orion Implementation Plan # NovaSphere Enterprise Search Program | Version 1.3 | 18 August 2026 # Executive summary Project Orion connects Google Drive and Slack content to a Vespa-based hybrid search service. Airbyte is the ingestion medium for Google Drive. The production pilot begins 8 September 2026 and is owned by Priya Nair. The pil...,5.899224501575385,35.01
drive_03,What risks were identified for Project Orion?,google_drive,bm25,4,8060746ddc10fb06353168ddbcec09d7,8060746ddc10fb06353168ddbcec09d7,drive:374f88d3618e49b5c94c56402e83ce70,google_drive,09 Pilot Status and Decisions,# Pilot Status & Decisions Steering committee update | 2 September 2026 # NOVASPHERE | SYNTHETIC TEST DATA # 01 Progress # Connector configuration: complete # Schema and chunking: complete # Evaluation benchmark: in progress Executive demo: planned # Project Orion | Internal synthetic corpus # 02 Top risks # R-07 stale permissions after folder move...,5.618002492667918,35.01
drive_03,What risks were identified for Project Orion?,google_drive,bm25,5,204096db18ac740d508705452ec59456,204096db18ac740d508705452ec59456,drive:c7fc88435486939c4338fa2c08b00dea,google_drive,08 Hybrid Search Technical Architecture,"# Hybrid Search Architecture # Project Orion technical briefing # NOVASPHERE | SYNTHETIC TEST DATA # 01 End-to-end flow Google Drive -> Airbyte -> Python preprocessing -> Vespa feed -> Hybrid retrieval -> FastAPI -> Streamlit # Project Orion | Internal synthetic corpus # 02 Retrieval design # Sparse: Vespa BM25 # Dense: Snowflake Arctic Embed XS, 3...",5.153151720243622,35.01
drive_03,What risks were identified for Project Orion?,google_drive,semantic,1,00328d01f2e876dd5d19b6fef3d5bad2,00328d01f2e876dd5d19b6fef3d5bad2,drive:e53ae7b4e9fa41c5eaf453c012c53d71,google_drive,06 Project Orion Risk Register,"# Project Orion Risk Register # Review date 27 August 2026 | Risk owner: Daniel Kim # Current priority risks R-07: permission metadata may become stale after Drive folder moves; likelihood medium, impact high. R-11: scanned PDFs may produce empty text; likelihood high, impact medium. R-15: hybrid ranking weights may over-favor dense results; likeli...",0.570662688372982,46.96
drive_03,What risks were identified for Project Orion?,google_drive,semantic,2,6da996c20f71fc7a181dcc0564128624,6da996c20f71fc7a181dcc0564128624,drive:9c86650d9fc7bfca942b0ba5ce5b1348,google_drive,03 Search Relevance Evaluation Guide,"# Search Relevance Evaluation Guide # Evaluation protocol | Benchmark set: ORION-QA-60 # Evaluation overview Evaluation is added after ingestion and retrieval are working, but the benchmark questions should be prepared before tuning. ORION-QA-60 contains 60 synthetic queries: 25 keyword, 25 semantic, and 10 cross-document questions. # Primary metri...",0.5383092786621783,46.96
drive_03,What risks were identified for Project Orion?,google_drive,semantic,3,03e1c6a0b65548b7895c1912f78a9cbf,03e1c6a0b65548b7895c1912f78a9cbf,drive:df23baedd6518561f688601f790d2227,google_drive,07 Project Orion Executive Overview,# Project Orion # Enterprise search pilot | Executive overview # NOVASPHERE | SYNTHETIC TEST DATA # 01 Why Orion Employees lose time searching across Drive and Slack. Orion unifies approved content through one hybrid search experience. # Project Orion | Internal synthetic corpus # 02 Pilot scope # Sources: Google Drive and Slack # Ingestion: Airbyt...,0.5370446895125233,46.96
drive_03,What risks were identified for Project Orion?,google_drive,semantic,4,8060746ddc10fb06353168ddbcec09d7,8060746ddc10fb06353168ddbcec09d7,drive:374f88d3618e49b5c94c56402e83ce70,google_drive,09 Pilot Status and Decisions,# Pilot Status & Decisions Steering committee update | 2 September 2026 # NOVASPHERE | SYNTHETIC TEST DATA # 01 Progress # Connector configuration: complete # Schema and chunking: complete # Evaluation benchmark: in progress Executive demo: planned # Project Orion | Internal synthetic corpus # 02 Top risks # R-07 stale permissions after folder move...,0.5346701299002672,46.96
drive_03,What risks were identified for Project Orion?,google_drive,semantic,5,8c9052f6a10d85909ea5f3f19056aa0b,8c9052f6a10d85909ea5f3f19056aa0b,drive:8b951d029006bb4fa10fbcfd958abf6e,google_drive,01 Project Orion Implementation Plan,# Project Orion Implementation Plan # NovaSphere Enterprise Search Program | Version 1.3 | 18 August 2026 # Executive summary Project Orion connects Google Drive and Slack content to a Vespa-based hybrid search service. Airbyte is the ingestion medium for Google Drive. The production pilot begins 8 September 2026 and is owned by Priya Nair. The pil...,0.5198648650072571,46.96
drive_03,What risks were identified for Project Orion?,google_drive,hybrid,1,00328d01f2e876dd5d19b6fef3d5bad2,00328d01f2e876dd5d19b6fef3d5bad2,drive:e53ae7b4e9fa41c5eaf453c012c53d71,google_drive,06 Project Orion Risk Register,"# Project Orion Risk Register # Review date 27 August 2026 | Risk owner: Daniel Kim # Current priority risks R-07: permission metadata may become stale after Drive folder moves; likelihood medium, impact high. R-11: scanned PDFs may produce empty text; likelihood high, impact medium. R-15: hybrid ranking weights may over-favor dense results; likeli...",1.314212745258712,42.9
drive_03,What risks were identified for Project Orion?,google_drive,hybrid,2,03e1c6a0b65548b7895c1912f78a9cbf,03e1c6a0b65548b7895c1912f78a9cbf,drive:df23baedd6518561f688601f790d2227,google_drive,07 Project Orion Executive Overview,# Project Orion # Enterprise search pilot | Executive overview # NOVASPHERE | SYNTHETIC TEST DATA # 01 Why Orion Employees lose time searching across Drive and Slack. Orion unifies approved content through one hybrid search experience. # Project Orion | Internal synthetic corpus # 02 Pilot scope # Sources: Google Drive and Slack # Ingestion: Airbyt...,1.1776243917229547,42.9
drive_03,What risks were identified for Project Orion?,google_drive,hybrid,3,8060746ddc10fb06353168ddbcec09d7,8060746ddc10fb06353168ddbcec09d7,drive:374f88d3618e49b5c94c56402e83ce70,google_drive,09 Pilot Status and Decisions,# Pilot Status & Decisions Steering committee update | 2 September 2026 # NOVASPHERE | SYNTHETIC TEST DATA # 01 Progress # Connector configuration: complete # Schema and chunking: complete # Evaluation benchmark: in progress Executive demo: planned # Project Orion | Internal synthetic corpus # 02 Top risks # R-07 stale permissions after folder move...,1.0343489972643978,42.9
drive_03,What risks were identified for Project Orion?,google_drive,hybrid,4,8c9052f6a10d85909ea5f3f19056aa0b,8c9052f6a10d85909ea5f3f19056aa0b,drive:8b951d029006bb4fa10fbcfd958abf6e,google_drive,01 Project Orion Implementation Plan,# Project Orion Implementation Plan # NovaSphere Enterprise Search Program | Version 1.3 | 18 August 2026 # Executive summary Project Orion connects Google Drive and Slack content to a Vespa-based hybrid search service. Airbyte is the ingestion medium for Google Drive. The production pilot begins 8 September 2026 and is owned by Priya Nair. The pil...,1.0074728775184973,42.9
drive_03,What risks were identified for Project Orion?,google_drive,hybrid,5,204096db18ac740d508705452ec59456,204096db18ac740d508705452ec59456,drive:c7fc88435486939c4338fa2c08b00dea,google_drive,08 Hybrid Search Technical Architecture,"# Hybrid Search Architecture # Project Orion technical briefing # NOVASPHERE | SYNTHETIC TEST DATA # 01 End-to-end flow Google Drive -> Airbyte -> Python preprocessing -> Vespa feed -> Hybrid retrieval -> FastAPI -> Streamlit # Project Orion | Internal synthetic corpus # 02 Retrieval design # Sparse: Vespa BM25 # Dense: Snowflake Arctic Embed XS, 3...",0.9133338539716055,42.9
drive_04,Explain the hybrid search technical architecture.,google_drive,bm25,1,204096db18ac740d508705452ec59456,204096db18ac740d508705452ec59456,drive:c7fc88435486939c4338fa2c08b00dea,google_drive,08 Hybrid Search Technical Architecture,"# Hybrid Search Architecture # Project Orion technical briefing # NOVASPHERE | SYNTHETIC TEST DATA # 01 End-to-end flow Google Drive -> Airbyte -> Python preprocessing -> Vespa feed -> Hybrid retrieval -> FastAPI -> Streamlit # Project Orion | Internal synthetic corpus # 02 Retrieval design # Sparse: Vespa BM25 # Dense: Snowflake Arctic Embed XS, 3...",14.50079384315385,46.57
drive_04,Explain the hybrid search technical architecture.,google_drive,bm25,2,8c9052f6a10d85909ea5f3f19056aa0b,8c9052f6a10d85909ea5f3f19056aa0b,drive:8b951d029006bb4fa10fbcfd958abf6e,google_drive,01 Project Orion Implementation Plan,# Project Orion Implementation Plan # NovaSphere Enterprise Search Program | Version 1.3 | 18 August 2026 # Executive summary Project Orion connects Google Drive and Slack content to a Vespa-based hybrid search service. Airbyte is the ingestion medium for Google Drive. The production pilot begins 8 September 2026 and is owned by Priya Nair. The pil...,3.1451457875750304,46.57
drive_04,Explain the hybrid search technical architecture.,google_drive,bm25,3,03e1c6a0b65548b7895c1912f78a9cbf,03e1c6a0b65548b7895c1912f78a9cbf,drive:df23baedd6518561f688601f790d2227,google_drive,07 Project Orion Executive Overview,# Project Orion # Enterprise search pilot | Executive overview # NOVASPHERE | SYNTHETIC TEST DATA # 01 Why Orion Employees lose time searching across Drive and Slack. Orion unifies approved content through one hybrid search experience. # Project Orion | Internal synthetic corpus # 02 Pilot scope # Sources: Google Drive and Slack # Ingestion: Airbyt...,3.0738963810530473,46.57
drive_04,Explain the hybrid search technical architecture.,google_drive,bm25,4,6da996c20f71fc7a181dcc0564128624,6da996c20f71fc7a181dcc0564128624,drive:9c86650d9fc7bfca942b0ba5ce5b1348,google_drive,03 Search Relevance Evaluation Guide,"# Search Relevance Evaluation Guide # Evaluation protocol | Benchmark set: ORION-QA-60 # Evaluation overview Evaluation is added after ingestion and retrieval are working, but the benchmark questions should be prepared before tuning. ORION-QA-60 contains 60 synthetic queries: 25 keyword, 25 semantic, and 10 cross-document questions. # Primary metri...",2.8603592470356185,46.57
drive_04,Explain the hybrid search technical architecture.,google_drive,bm25,5,6ccd2621b81ea7178b47e13056c3cb5c,6ccd2621b81ea7178b47e13056c3cb5c,drive:dba081a92534f676dfb691d8856e847b,google_drive,02 Google Drive Ingestion Runbook,"# Google Drive Ingestion Runbook # Operations guide | Connector: Airbyte | Dataset ID: NS-GD-2026-09 # Purpose This runbook explains how to ingest approved Google Drive files through Airbyte and feed normalized records into Vespa. The scheduled sync runs every six hours at 00:15, 06:15, 12:15, and 18:15 UTC. # Pre-run checklist Confirm the Google D...",2.5579886514606924,46.57
drive_04,Explain the hybrid search technical architecture.,google_drive,semantic,1,204096db18ac740d508705452ec59456,204096db18ac740d508705452ec59456,drive:c7fc88435486939c4338fa2c08b00dea,google_drive,08 Hybrid Search Technical Architecture,"# Hybrid Search Architecture # Project Orion technical briefing # NOVASPHERE | SYNTHETIC TEST DATA # 01 End-to-end flow Google Drive -> Airbyte -> Python preprocessing -> Vespa feed -> Hybrid retrieval -> FastAPI -> Streamlit # Project Orion | Internal synthetic corpus # 02 Retrieval design # Sparse: Vespa BM25 # Dense: Snowflake Arctic Embed XS, 3...",0.5695114375375014,53.85
drive_04,Explain the hybrid search technical architecture.,google_drive,semantic,2,03e1c6a0b65548b7895c1912f78a9cbf,03e1c6a0b65548b7895c1912f78a9cbf,drive:df23baedd6518561f688601f790d2227,google_drive,07 Project Orion Executive Overview,# Project Orion # Enterprise search pilot | Executive overview # NOVASPHERE | SYNTHETIC TEST DATA # 01 Why Orion Employees lose time searching across Drive and Slack. Orion unifies approved content through one hybrid search experience. # Project Orion | Internal synthetic corpus # 02 Pilot scope # Sources: Google Drive and Slack # Ingestion: Airbyt...,0.5384738983115545,53.85
drive_04,Explain the hybrid search technical architecture.,google_drive,semantic,3,8c9052f6a10d85909ea5f3f19056aa0b,8c9052f6a10d85909ea5f3f19056aa0b,drive:8b951d029006bb4fa10fbcfd958abf6e,google_drive,01 Project Orion Implementation Plan,# Project Orion Implementation Plan # NovaSphere Enterprise Search Program | Version 1.3 | 18 August 2026 # Executive summary Project Orion connects Google Drive and Slack content to a Vespa-based hybrid search service. Airbyte is the ingestion medium for Google Drive. The production pilot begins 8 September 2026 and is owned by Priya Nair. The pil...,0.5361266571770403,53.85
drive_04,Explain the hybrid search technical architecture.,google_drive,semantic,4,6da996c20f71fc7a181dcc0564128624,6da996c20f71fc7a181dcc0564128624,drive:9c86650d9fc7bfca942b0ba5ce5b1348,google_drive,03 Search Relevance Evaluation Guide,"# Search Relevance Evaluation Guide # Evaluation protocol | Benchmark set: ORION-QA-60 # Evaluation overview Evaluation is added after ingestion and retrieval are working, but the benchmark questions should be prepared before tuning. ORION-QA-60 contains 60 synthetic queries: 25 keyword, 25 semantic, and 10 cross-document questions. # Primary metri...",0.5184943657333457,53.85
drive_04,Explain the hybrid search technical architecture.,google_drive,semantic,5,8060746ddc10fb06353168ddbcec09d7,8060746ddc10fb06353168ddbcec09d7,drive:374f88d3618e49b5c94c56402e83ce70,google_drive,09 Pilot Status and Decisions,# Pilot Status & Decisions Steering committee update | 2 September 2026 # NOVASPHERE | SYNTHETIC TEST DATA # 01 Progress # Connector configuration: complete # Schema and chunking: complete # Evaluation benchmark: in progress Executive demo: planned # Project Orion | Internal synthetic corpus # 02 Top risks # R-07 stale permissions after folder move...,0.5122537967069795,53.85
drive_04,Explain the hybrid search technical architecture.,google_drive,hybrid,1,204096db18ac740d508705452ec59456,204096db18ac740d508705452ec59456,drive:c7fc88435486939c4338fa2c08b00dea,google_drive,08 Hybrid Search Technical Architecture,"# Hybrid Search Architecture # Project Orion technical briefing # NOVASPHERE | SYNTHETIC TEST DATA # 01 End-to-end flow Google Drive -> Airbyte -> Python preprocessing -> Vespa feed -> Hybrid retrieval -> FastAPI -> Streamlit # Project Orion | Internal synthetic corpus # 02 Retrieval design # Sparse: Vespa BM25 # Dense: Snowflake Arctic Embed XS, 3...",1.406713966476602,38.3
drive_04,Explain the hybrid search technical architecture.,google_drive,hybrid,2,03e1c6a0b65548b7895c1912f78a9cbf,03e1c6a0b65548b7895c1912f78a9cbf,drive:df23baedd6518561f688601f790d2227,google_drive,07 Project Orion Executive Overview,# Project Orion # Enterprise search pilot | Executive overview # NOVASPHERE | SYNTHETIC TEST DATA # 01 Why Orion Employees lose time searching across Drive and Slack. Orion unifies approved content through one hybrid search experience. # Project Orion | Internal synthetic corpus # 02 Pilot scope # Sources: Google Drive and Slack # Ingestion: Airbyt...,0.8881727663352523,38.3
drive_04,Explain the hybrid search technical architecture.,google_drive,hybrid,3,8c9052f6a10d85909ea5f3f19056aa0b,8c9052f6a10d85909ea5f3f19056aa0b,drive:8b951d029006bb4fa10fbcfd958abf6e,google_drive,01 Project Orion Implementation Plan,# Project Orion Implementation Plan # NovaSphere Enterprise Search Program | Version 1.3 | 18 August 2026 # Executive summary Project Orion connects Google Drive and Slack content to a Vespa-based hybrid search service. Airbyte is the ingestion medium for Google Drive. The production pilot begins 8 September 2026 and is owned by Priya Nair. The pil...,0.8869305135154444,38.3
drive_04,Explain the hybrid search technical architecture.,google_drive,hybrid,4,6da996c20f71fc7a181dcc0564128624,6da996c20f71fc7a181dcc0564128624,drive:9c86650d9fc7bfca942b0ba5ce5b1348,google_drive,03 Search Relevance Evaluation Guide,"# Search Relevance Evaluation Guide # Evaluation protocol | Benchmark set: ORION-QA-60 # Evaluation overview Evaluation is added after ingestion and retrieval are working, but the benchmark questions should be prepared before tuning. ORION-QA-60 contains 60 synthetic queries: 25 keyword, 25 semantic, and 10 cross-document questions. # Primary metri...",0.817509578760523,38.3
drive_04,Explain the hybrid search technical architecture.,google_drive,hybrid,5,2cae2b71030a34ac635da9b93a530efd,2cae2b71030a34ac635da9b93a530efd,drive:e512d9d3a8a8517c8884c4398a6c9271,google_drive,04 Information Security and Data Handling Policy,# Information Security and Data Handling Policy # Policy ID NS-SEC-014 | Effective 1 September 2026 # Classification levels Public files may be indexed without approval. Internal files may be indexed only inside the company workspace. Confidential files require the owning department approval. Restricted files must never be sent to Airbyte or Vespa....,0.7200925423369883,38.3
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,bm25,1,79d35804ae0a2417fb0caa049cc13e1c,79d35804ae0a2417fb0caa049cc13e1c,github:05a7d1b420dc5c42a9488ea624d5ea40,github,Commit 6fb02987 · HiteshAvula09/pinecone-native-hybrid-rag,Initial commit - Pinecone native hybrid RAG,19.86714967352294,38.28
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,bm25,2,af59e840ef6d936592f0982dcb910166,af59e840ef6d936592f0982dcb910166,github:1933a5cab21cf891622980956ebf76ec,github,Document architecture and setup for Pinecone Native Hybrid RAG · HiteshAvula09/pinecone-native-hybrid-rag,"Document architecture and setup for Pinecone Native Hybrid RAG ## Description V2 of the enterprise hybrid RAG app, rebuilt to remove local ML dependencies. Uses Pinecone's hosted dense (llama-text-embed-v2) and sparse (pinecone-sparse-english-v0) models in a single hybrid index, fused via alpha weighting, with FastAPI serving retrieval + Groq-gener...",13.020630259876578,38.28
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,bm25,3,ae2494caf0f1e80912743e9211cec3af,ae2494caf0f1e80912743e9211cec3af,github:945104af87054046b80856f335304407,github,Commit 8b1d9a85 · HiteshAvula09/pinecone-native-hybrid-rag,Update README with V2 architecture and deployment,6.648132071211469,38.28
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,bm25,4,2a6639a96a36f72af784c6a1f6717dec,2a6639a96a36f72af784c6a1f6717dec,github:8ce7d5016d59e0ae2516da92cdca6f57,github,Commit d8e4b4c0 · HiteshAvula09/pinecone-native-hybrid-rag,Add Postman API testing collection,6.648132071211469,38.28
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,bm25,5,eaaa45e6a4bfeefd2e9f54d913936245,eaaa45e6a4bfeefd2e9f54d913936245,github:d86a9a5c4ea926eae3431afc4905b4d7,github,Commit 09587269 · HiteshAvula09/Flashcards-using-LLM,initial commit: AI flashcard generator with RAG + Groq + SM-2,2.976814926458529,38.28
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,semantic,1,af59e840ef6d936592f0982dcb910166,af59e840ef6d936592f0982dcb910166,github:1933a5cab21cf891622980956ebf76ec,github,Document architecture and setup for Pinecone Native Hybrid RAG · HiteshAvula09/pinecone-native-hybrid-rag,"Document architecture and setup for Pinecone Native Hybrid RAG ## Description V2 of the enterprise hybrid RAG app, rebuilt to remove local ML dependencies. Uses Pinecone's hosted dense (llama-text-embed-v2) and sparse (pinecone-sparse-english-v0) models in a single hybrid index, fused via alpha weighting, with FastAPI serving retrieval + Groq-gener...",0.6303807829386773,51.92
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,semantic,2,79d35804ae0a2417fb0caa049cc13e1c,79d35804ae0a2417fb0caa049cc13e1c,github:05a7d1b420dc5c42a9488ea624d5ea40,github,Commit 6fb02987 · HiteshAvula09/pinecone-native-hybrid-rag,Initial commit - Pinecone native hybrid RAG,0.6085845149257502,51.92
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,semantic,3,ae2494caf0f1e80912743e9211cec3af,ae2494caf0f1e80912743e9211cec3af,github:945104af87054046b80856f335304407,github,Commit 8b1d9a85 · HiteshAvula09/pinecone-native-hybrid-rag,Update README with V2 architecture and deployment,0.6058984220716465,51.92
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,semantic,4,2a6639a96a36f72af784c6a1f6717dec,2a6639a96a36f72af784c6a1f6717dec,github:8ce7d5016d59e0ae2516da92cdca6f57,github,Commit d8e4b4c0 · HiteshAvula09/pinecone-native-hybrid-rag,Add Postman API testing collection,0.6024836545427387,51.92
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,semantic,5,bd3554321b49d6f5458daba1afe6ed45,bd3554321b49d6f5458daba1afe6ed45,github:9c2dae85055d0b83d4937e38ecca4119,github,Commit 72c7c482 · HiteshAvula09/ConnectCareAI,Initial CareConnectAI project setup,0.5131929587757555,51.92
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,hybrid,1,79d35804ae0a2417fb0caa049cc13e1c,79d35804ae0a2417fb0caa049cc13e1c,github:05a7d1b420dc5c42a9488ea624d5ea40,github,Commit 6fb02987 · HiteshAvula09/pinecone-native-hybrid-rag,Initial commit - Pinecone native hybrid RAG,1.5565024930048637,39.99
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,hybrid,2,af59e840ef6d936592f0982dcb910166,af59e840ef6d936592f0982dcb910166,github:1933a5cab21cf891622980956ebf76ec,github,Document architecture and setup for Pinecone Native Hybrid RAG · HiteshAvula09/pinecone-native-hybrid-rag,"Document architecture and setup for Pinecone Native Hybrid RAG ## Description V2 of the enterprise hybrid RAG app, rebuilt to remove local ML dependencies. Uses Pinecone's hosted dense (llama-text-embed-v2) and sparse (pinecone-sparse-english-v0) models in a single hybrid index, fused via alpha weighting, with FastAPI serving retrieval + Groq-gener...",1.4822263560273465,39.99
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,hybrid,3,ae2494caf0f1e80912743e9211cec3af,ae2494caf0f1e80912743e9211cec3af,github:945104af87054046b80856f335304407,github,Commit 8b1d9a85 · HiteshAvula09/pinecone-native-hybrid-rag,Update README with V2 architecture and deployment,1.237229481318689,39.99
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,hybrid,4,2a6639a96a36f72af784c6a1f6717dec,2a6639a96a36f72af784c6a1f6717dec,github:8ce7d5016d59e0ae2516da92cdca6f57,github,Commit d8e4b4c0 · HiteshAvula09/pinecone-native-hybrid-rag,Add Postman API testing collection,1.231530299589718,39.99
github_01,Which GitHub item discusses Pinecone native hybrid RAG?,github,hybrid,5,eaaa45e6a4bfeefd2e9f54d913936245,eaaa45e6a4bfeefd2e9f54d913936245,github:d86a9a5c4ea926eae3431afc4905b4d7,github,Commit 09587269 · HiteshAvula09/Flashcards-using-LLM,initial commit: AI flashcard generator with RAG + Groq + SM-2,0.8062370068280538,39.99
